Store_ID,Store_Area,Items_Available,Daily_Customer_Count,Store_Sales
2584,2090,2580,2450.0,149798.0
2585,1249,1856,1089.0,131870.0
2586,1879,2108,950.0,44293.0
2587,1184,1806,1994.0,148166.0
2588,2427,2688,866.0,37445.0
2589,2256,2697,912.0,158111.0
2590,2154,2686,1577.0,66604.0
2591,808,974,636.0,79525.0
2592,1194,1836,2242.0,111230.0
2593,787,1267,1429.0,131469.0
2594,806,1441,610.0,64699.0
2595,2335,2890,2132.0,140289.0
2596,2117,2383,1368.0,93984.0
2597,2489,3193,2534.0,101442.0
2598,1413,1677,1921.0,137670.0
2599,2246,2944,2432.0,76483.0
2600,1161,1857,1990.0,35950.0
2601,1048,1533,1747.0,85437.0
2602,1875,2360,2090.0,41719.0
2603,811,1107,694.0,23680.0
2604,1372,1643,2245.0,121610.0
2605,1582,1812,1206.0,93642.0
2606,2166,2690,1507.0,111825.0
2607,1423,2142,1074.0,107619.0
2608,2237,2449,891.0,97370.0
2609,1254,1907,1876.0,76504.0
2610,534,1132,626.0,124412.0
2611,944,1521,1773.0,61821.0
2612,592,1168,994.0,101581.0
2613,2473,3043,1507.0,39066.0
2614,2482,2953,903.0,87752.0
2615,1730,2045,707.0,40858.0
2616,852,1598,1450.0,85655.0
2617,1402,2012,1743.0,100954.0
2618,1855,2463,2242.0,100772.0
2619,2340,2678,1862.0,132710.0
2620,1361,1974,1535.0,142917.0
2621,2248,2776,1153.0,48048.0
2622,658,809,1088.0,75262.0
2623,2477,2990,1081.0,55426.0
2624,1456,1677,320.0,131666.0
2625,523,1099,677.0,83445.0
2626,903,1222,1458.0,56912.0
2627,1304,1658,1222.0,146762.0
2628,1015,1501,1943.0,50042.0
2629,1231,1852,1540.0,69794.0
2630,1887,2231,2267.0,129356.0
2631,1905,2329,913.0,110791.0
2632,1031,1187,1175.0,41810.0
2633,1455,2170,1337.0,59802.0
2634,651,1373,1503.0,67234.0
2635,2085,2833,812.0,51554.0
2636,2212,2539,2208.0,103601.0
2637,1446,1837,1801.0,70015.0
2638,1107,1459,904.0,108998.0
2639,2140,2832,2096.0,146866.0
2640,919,1530,1248.0,25564.0
2641,1773,2002,1120.0,88954.0
2642,1640,2312,1094.0,26265.0
2643,1365,1931,515.0,39504.0
2644,2035,2568,1435.0,156693.0
2645,2263,2803,1238.0,137456.0
2646,1077,1352,1652.0,155818.0
2647,834,1477,2079.0,111818.0
2648,1941,2137,1195.0,68085.0
2649,1431,2056,1167.0,127968.0
2650,2297,2910,2157.0,138840.0
2651,794,1066,758.0,136976.0
2652,2461,3084,1289.0,159205.0
2653,1254,1537,2125.0,92263.0
2654,1894,2605,998.0,33397.0
2655,685,857,1379.0,113750.0
2656,1769,2484,1697.0,27108.0
2657,1136,1520,1431.0,27169.0
2658,1791,1999,1297.0,44092.0
2659,2166,2479,655.0,55948.0
2660,1760,2125,1384.0,78145.0
2661,1029,1361,740.0,68498.0
2662,2075,2793,1192.0,76431.0
2663,520,759,1086.0,115231.0
2664,1410,1870,1112.0,109535.0
2665,2260,2966,1789.0,75290.0
2666,1366,1772,1351.0,81955.0
2667,1293,1975,1815.0,117096.0
2668,2043,2725,2131.0,125268.0
2669,599,800,1199.0,129831.0
2670,1251,1738,2205.0,19177.0
2671,977,1297,1171.0,127942.0
2672,2122,2338,1149.0,48147.0
2673,1821,2270,2065.0,39217.0
2674,1439,1820,2179.0,128695.0
2675,1025,1242,1519.0,70243.0
2676,833,1488,2083.0,67622.0
2677,501,678,1285.0,23328.0
2678,874,1074,2178.0,123074.0
2679,792,1201,1233.0,120985.0
2680,1336,2076,1710.0,86322.0
2681,2457,3192,2151.0,41617.0
2682,1504,1837,657.0,38140.0
2683,1052,1224,375.0,55692.0
2684,817,1095,1238.0,56134.0
2685,2025,2465,1698.0,151899.0
2686,2351,3001,1541.0,158722.0
2687,880,1215,949.0,111191.0
2688,2146,2774,1433.0,80534.0
2689,513,1233,2109.0,77150.0
2690,1003,1644,2068.0,123225.0
2691,730,1392,1916.0,109602.0
2692,1607,1823,2263.0,62068.0
2693,629,1245,2126.0,133554.0
2694,2266,2700,986.0,49714.0
2695,1337,1903,1375.0,70108.0
2696,1668,1917,1547.0,69876.0
2697,1390,1728,1343.0,55772.0
2698,2380,2917,1796.0,102999.0
2699,527,917,895.0,105174.0
2700,565,1131,518.0,141049.0
2701,1686,2011,1919.0,61395.0
2702,1752,2288,2005.0,88969.0
2703,760,1380,2010.0,40107.0
2704,1972,2354,2638.0,32393.0
2705,1947,2548,1894.0,102907.0
2706,959,1385,620.0,84220.0
2707,2475,2853,1656.0,120494.0
2708,2199,2519,2210.0,122609.0
2709,800,1162,345.0,32811.0
2710,1418,1849,1878.0,144941.0
2711,1826,2016,2316.0,118856.0
2712,786,1057,1817.0,92364.0
2713,1918,2294,2050.0,113320.0
2714,1533,1976,1948.0,91258.0
2715,2230,2979,1089.0,95819.0
2716,1129,1545,639.0,30938.0
2717,769,1459,475.0,115680.0
2718,1091,1691,790.0,50432.0
2719,2493,3091,1059.0,67417.0
2720,2128,2338,1776.0,70383.0
2721,2301,2952,2565.0,60700.0
2722,1343,1639,970.0,55368.0
2723,1361,1844,1765.0,151505.0
2724,1884,2175,1525.0,129564.0
2725,1780,1973,1569.0,88042.0
2726,632,925,2064.0,95071.0
2727,1799,2281,1474.0,141460.0
2728,2299,2945,1515.0,133090.0
2729,2206,2751,1581.0,74456.0
2730,1471,1675,1313.0,81109.0
2731,1012,1468,1941.0,142452.0
2732,812,1384,1628.0,66583.0
2733,1075,1641,891.0,95685.0
2734,1385,1859,373.0,59111.0
2735,1807,2036,1244.0,140021.0
2736,1644,1824,964.0,104175.0
2737,1630,1891,1609.0,126018.0
2738,2456,3163,2121.0,59870.0
2739,1186,1899,1204.0,21280.0
2740,1727,2348,904.0,45132.0
2741,664,887,701.0,75390.0
2742,804,1506,1556.0,127072.0
2743,2020,2648,972.0,25149.0
2744,2155,2893,1673.0,159935.0
2745,2079,2615,2021.0,128918.0
2746,2347,3060,842.0,70192.0
2747,655,1237,2051.0,146582.0
2748,1890,2451,697.0,49362.0
2749,2242,2858,2157.0,94354.0
2750,2425,3173,2173.0,126666.0
2751,1119,1516,2111.0,21621.0
2752,1774,2504,1886.0,30615.0
2753,1456,1725,1712.0,152930.0
2754,2439,2655,2355.0,26776.0
2755,2405,3127,2081.0,113584.0
2756,833,1309,2217.0,88435.0
2757,2165,2784,1186.0,59574.0
2758,1468,2110,1190.0,33520.0
2759,1010,1445,422.0,135432.0
2760,1816,2277,1824.0,74214.0
2761,1543,2001,1863.0,37659.0
2762,781,1027,1503.0,105343.0
2763,1296,1558,2038.0,117163.0
2764,1524,2129,1504.0,115737.0
2765,618,1230,1479.0,68939.0
2766,1558,1839,2605.0,41310.0
2767,697,967,717.0,124728.0
2768,984,1330,2081.0,69359.0
2769,2280,2911,1031.0,146636.0
2770,1582,1770,2418.0,154357.0
2771,1336,2051,425.0,43251.0
2772,1684,2345,2246.0,150986.0
2773,1508,2131,2252.0,52088.0
2774,1190,1500,1397.0,135830.0
2775,1729,2167,1940.0,108644.0
2776,1535,1884,750.0,127907.0
2777,989,1666,543.0,77839.0
2778,775,1427,394.0,17003.0
2779,1192,1589,825.0,48518.0
2780,741,1273,1357.0,73208.0
2781,1739,2106,2634.0,69107.0
2782,1774,2010,1409.0,97640.0
2783,2334,2565,1121.0,153876.0
2784,625,836,1532.0,32646.0
2785,716,1365,683.0,130624.0
2786,1829,2020,878.0,44837.0
2787,2320,2481,2064.0,154001.0
2788,1708,1972,1485.0,43247.0
2789,1562,1929,1624.0,108165.0
2790,1746,2001,1967.0,134620.0
2791,1707,2384,1754.0,38222.0
2792,994,1615,711.0,138104.0
2793,926,1462,1527.0,146576.0
2794,1701,2076,1680.0,66967.0
2795,1418,2048,1284.0,136506.0
2796,1951,2508,651.0,160786.0
2797,1817,2423,1829.0,74052.0
2798,2375,2545,785.0,36067.0
2799,650,1002,1625.0,26080.0
2800,883,1449,1892.0,51823.0
2801,2161,2726,2245.0,33591.0
2802,2336,2933,808.0,29800.0
2803,807,1468,1166.0,126225.0
2804,1859,2093,809.0,33289.0
2805,2469,2785,1404.0,84010.0
2806,1245,1778,1689.0,50355.0
2807,1391,2008,818.0,28495.0
2808,874,1095,1803.0,67803.0
2809,1531,2201,1960.0,58439.0
2810,1864,2486,2606.0,47094.0
2811,628,1035,1485.0,147497.0
2812,1514,1938,1536.0,37751.0
2813,2299,2468,2448.0,24403.0
2814,1168,1807,2080.0,69779.0
2815,1875,2514,2358.0,121721.0
2816,1881,2356,2396.0,132277.0
2817,1016,1694,1396.0,153780.0
2818,2018,2256,757.0,128977.0
2819,585,1220,684.0,24395.0
2820,1698,2197,2334.0,94504.0
2821,2325,2558,2621.0,65517.0
2822,1716,2252,775.0,112085.0
2823,810,1046,1757.0,47311.0
2824,1642,2098,1740.0,37370.0
2825,1741,2044,2511.0,137936.0
2826,926,1515,2305.0,88862.0
2827,2493,2906,1196.0,128589.0
2828,1937,2507,657.0,46790.0
2829,613,1255,2210.0,151094.0
2830,1668,2228,2604.0,81605.0
2831,2061,2383,1042.0,77366.0
2832,2171,2324,844.0,52593.0
2833,802,1423,818.0,44951.0
2834,1243,1502,643.0,108344.0
2835,2404,2590,1234.0,88932.0
2836,1087,1819,881.0,136429.0
2837,1486,1666,1624.0,35527.0
2838,2363,2893,1829.0,148405.0
2839,844,1261,1586.0,92582.0
2840,1313,1473,2232.0,133244.0
2841,2487,2980,1118.0,99390.0
2842,1300,1993,483.0,109533.0
2843,1524,2242,963.0,62657.0
2844,1670,1985,2231.0,56555.0
2845,1810,2301,1190.0,100952.0
2846,2499,3130,1470.0,40659.0
2847,2177,2345,1279.0,46678.0
2848,1576,1909,2566.0,31901.0
2849,1827,2521,1273.0,127400.0
2850,1592,1751,1398.0,130067.0
2851,860,1601,2041.0,67815.0
2852,2125,2466,847.0,80114.0
2853,2481,2950,954.0,120754.0
2854,1743,2472,943.0,135942.0
2855,2485,3109,1540.0,120663.0
2856,1509,2085,878.0,97805.0
2857,1203,1411,2070.0,87937.0
2858,2489,3074,1443.0,68473.0
2859,1074,1320,1567.0,67339.0
2860,2108,2753,1751.0,104311.0
2861,1684,2111,2200.0,126235.0
2862,2204,2618,2092.0,90244.0
2863,1612,1770,1883.0,65400.0
2864,1187,1793,594.0,39297.0
2865,1280,1702,1990.0,89889.0
2866,1084,1241,1273.0,38710.0
2867,2280,2637,2408.0,77870.0
2868,1088,1360,1409.0,36780.0
2869,1682,1864,2255.0,86826.0
2870,988,1650,1766.0,136890.0
2871,1470,1823,574.0,53465.0
2872,1847,2514,764.0,92481.0
2873,2133,2799,1809.0,148925.0
2874,1904,2496,1254.0,159146.0
2875,1625,2366,1024.0,129354.0
2876,993,1481,766.0,35031.0
2877,2167,2754,1026.0,127814.0
2878,2137,2731,1022.0,45227.0
2879,518,803,1620.0,152714.0
2880,1977,2513,2045.0,23751.0
2881,2005,2179,763.0,49664.0
2882,2117,2772,2589.0,151723.0
2883,896,1370,1610.0,144702.0
2884,1500,1987,2453.0,73968.0
2885,1802,2046,1774.0,102843.0
2886,1350,2044,1724.0,28633.0
2887,1888,2183,2488.0,73503.0
2888,1854,2234,2264.0,53530.0
2889,2164,2808,2562.0,106577.0
2890,1867,2054,1821.0,47301.0
2891,1321,1895,1047.0,59452.0
2892,954,1540,1215.0,26301.0
2893,2124,2641,2476.0,81549.0
2894,1224,1718,1891.0,59422.0
2895,2178,2487,2262.0,110874.0
2896,1588,2287,1781.0,119306.0
2897,1599,2289,967.0,155798.0
2898,1210,1503,2303.0,30055.0
2899,642,1379,1013.0,107221.0
2900,1416,2141,1411.0,40579.0
2901,2438,2932,2097.0,42592.0
2902,1327,1745,678.0,44190.0
2903,1104,1521,1322.0,35252.0
2904,1996,2314,2334.0,77848.0
2905,1940,2122,1436.0,37521.0
2906,804,1330,762.0,31002.0
2907,1235,1598,483.0,140550.0
2908,2020,2731,1612.0,102061.0
2909,790,1379,680.0,40559.0
2910,2463,3104,1224.0,133406.0
2911,601,1143,1462.0,123077.0
2912,1790,2428,1492.0,94027.0
2913,1366,1544,1330.0,25962.0
2914,1467,1655,1538.0,105662.0
2915,2145,2467,2264.0,78954.0
2916,1473,1639,2200.0,38104.0
2917,1341,1546,1931.0,98036.0
2918,1461,1836,2076.0,51314.0
2919,1441,2148,1994.0,156209.0
2920,2300,2516,1663.0,32727.0
2921,1526,1872,2547.0,81330.0
2922,584,756,2250.0,110294.0
2923,2317,2703,880.0,125657.0
2924,827,1542,1852.0,117097.0
2925,1315,1602,985.0,112382.0
2926,1973,2595,1204.0,50918.0
2927,953,1655,1485.0,92770.0
2928,2447,2825,1471.0,100639.0
2929,1128,1594,1295.0,132022.0
2930,1744,2491,2569.0,160466.0
2931,1677,2387,670.0,145701.0
2932,1164,1514,542.0,107034.0
2933,511,918,2147.0,60165.0
2934,1656,2285,905.0,142443.0
2935,803,1130,1625.0,36637.0
2936,1816,2088,1427.0,49086.0
2937,1474,1965,700.0,113305.0
2938,1823,2143,1195.0,109850.0
2939,2263,2471,701.0,129532.0
2940,1282,1896,1032.0,47055.0
2941,542,951,1166.0,71320.0
2942,1443,1965,840.0,91856.0
2943,842,1086,1414.0,40660.0
2944,1849,2123,1241.0,157400.0
2945,2337,2527,2199.0,121734.0
2946,997,1400,459.0,105621.0
2947,863,1019,1659.0,21161.0
2948,1390,2010,1683.0,101407.0
2949,926,1586,2231.0,65982.0
2950,1504,2234,1229.0,83117.0
2951,520,738,2069.0,30226.0
2952,906,1136,847.0,129571.0
2953,1118,1809,860.0,152466.0
2954,1514,2248,2079.0,84883.0
2955,835,1246,1810.0,95867.0
2956,2338,2576,1014.0,108471.0
2957,1640,1997,930.0,138845.0
2958,1647,2009,682.0,94497.0
2959,898,1313,2207.0,119405.0
2960,1292,1734,2230.0,118590.0
2961,2327,2683,1716.0,53511.0
2962,1214,1696,2131.0,144497.0
2963,550,776,2226.0,90922.0
2964,2306,2743,1895.0,72001.0
2965,823,1019,1555.0,133006.0
2966,1288,1637,327.0,54138.0
2967,640,1216,1977.0,20147.0
2968,969,1328,802.0,81972.0
2969,1286,1855,361.0,140084.0
2970,2325,2628,972.0,29944.0
2971,1857,2528,1896.0,92549.0
2972,2416,2980,1733.0,32565.0
2973,1463,1965,2222.0,37625.0
2974,1507,1813,1679.0,47598.0
2975,872,1282,388.0,35047.0
2976,2087,2313,692.0,83151.0
2977,993,1630,1004.0,143720.0
2978,2062,2342,2610.0,159249.0
2979,2192,2920,1633.0,56439.0
2980,1250,1854,2117.0,151492.0
2981,1679,1991,2042.0,47500.0
2982,790,954,2144.0,85273.0
2983,2171,2552,2126.0,75150.0
2984,1667,2011,1166.0,142574.0
2985,605,1296,2125.0,91955.0
2986,1943,2451,2342.0,123268.0
2987,1169,1649,382.0,75185.0
2988,2181,2757,900.0,95655.0
2989,501,1147,1843.0,85312.0
2990,2468,3103,1784.0,92856.0
2991,1088,1686,1177.0,126953.0
2992,1143,1705,1583.0,100554.0
2993,589,1068,1808.0,154075.0
2994,1868,2164,1770.0,110827.0
2995,849,1257,499.0,129980.0
2996,1982,2423,1679.0,72641.0
2997,1786,2078,994.0,136250.0
2998,1874,2388,1573.0,95190.0
2999,1631,1870,1972.0,74756.0
3000,2109,2422,1366.0,35935.0
3001,1562,2192,1228.0,113359.0
3002,1408,1641,2080.0,53978.0
3003,658,884,924.0,20261.0
3004,2106,2772,820.0,155922.0
3005,1458,2092,493.0,42408.0
3006,811,1550,673.0,111253.0
3007,1764,2512,993.0,121507.0
3008,2461,2714,1882.0,108326.0
3009,944,1545,1998.0,75182.0
3010,797,1433,1658.0,33611.0
3011,1451,1939,753.0,77340.0
3012,535,1250,1224.0,37904.0
3013,1607,2234,921.0,47861.0
3014,1975,2347,898.0,23163.0
3015,2409,2567,1507.0,54293.0
3016,2298,2500,1198.0,26639.0
3017,2345,2571,644.0,86260.0
3018,1908,2560,2237.0,31789.0
3019,1695,2160,1235.0,133339.0
3020,1899,2213,2308.0,98346.0
3021,2208,2636,1033.0,117529.0
3022,1885,2061,975.0,61200.0
3023,1058,1277,382.0,90008.0
3024,1390,1757,2136.0,81006.0
3025,640,1154,363.0,18162.0
3026,1386,1841,472.0,118672.0
3027,2441,2714,2589.0,109052.0
3028,1641,1809,2445.0,145220.0
3029,1800,2206,1493.0,40837.0
3030,1225,1670,2026.0,115178.0
3031,1743,1914,1819.0,98696.0
3032,2428,3027,2141.0,94509.0
3033,1549,2250,914.0,90827.0
3034,1020,1719,1701.0,43636.0
3035,2306,2503,1065.0,80854.0
3036,509,1245,1875.0,91571.0
3037,1483,1815,802.0,111200.0
3038,877,1461,533.0,75488.0
3039,2156,2412,718.0,88197.0
3040,2160,2497,778.0,48216.0
3041,1181,1416,1269.0,61428.0
3042,1083,1688,417.0,114833.0
3043,651,937,2232.0,57281.0
3044,1219,1704,983.0,82802.0
3045,1572,2190,837.0,115473.0
3046,1677,2397,1424.0,131286.0
3047,1358,1910,475.0,112675.0
3048,1816,2505,1713.0,160793.0
3049,2103,2324,1118.0,59010.0
3050,549,722,547.0,110784.0
3051,1163,1797,2294.0,126489.0
3052,1030,1235,1800.0,104778.0
3053,2135,2507,1161.0,81154.0
3054,1583,1911,788.0,78157.0
3055,1690,2273,1721.0,63203.0
3056,1725,2324,801.0,38257.0
3057,1356,1997,1182.0,36963.0
3058,645,983,1820.0,111947.0
3059,1414,2141,1450.0,63642.0
3060,2199,2768,2090.0,46825.0
3061,2493,2891,1034.0,27234.0
3062,1492,2229,1120.0,117183.0
3063,1962,2275,825.0,65446.0
3064,741,1145,877.0,29846.0
3065,1080,1705,2300.0,17454.0
3066,1186,1752,765.0,141970.0
3067,2084,2403,2304.0,138500.0
3068,982,1448,2260.0,36268.0
3069,1631,1954,1469.0,128690.0
3070,1749,2368,2111.0,123641.0
3071,1172,1666,406.0,29955.0
3072,1130,1724,1592.0,144992.0
3073,1160,1327,2184.0,23823.0
3074,1161,1380,1783.0,19896.0
3075,1955,2442,1920.0,116213.0
3076,1304,2045,1620.0,28827.0
3077,2178,2854,2453.0,116057.0
3078,918,1523,757.0,87106.0
3079,1487,1905,835.0,57855.0
3080,1978,2315,2240.0,60833.0
3081,1683,2401,1586.0,39709.0
3082,2046,2724,1865.0,139601.0
3083,1149,1732,1918.0,37167.0
3084,1468,1905,1998.0,148746.0
3085,1089,1805,1075.0,56535.0
3086,1600,2248,2467.0,70168.0
3087,1008,1598,1116.0,80686.0
3088,940,1392,1523.0,100628.0
3089,1777,2013,1325.0,117475.0
3090,1420,2007,644.0,93575.0
3091,1269,1959,2268.0,56130.0
3092,1843,2014,1262.0,34739.0
3093,2326,3035,1326.0,43634.0
3094,762,1428,1818.0,57733.0
3095,2120,2772,2328.0,62618.0
3096,2181,2797,2639.0,140500.0
3097,2358,2608,1039.0,27934.0
3098,2077,2809,1507.0,37769.0
3099,1897,2187,856.0,77340.0
3100,1136,1423,1128.0,59914.0
3101,1690,2417,1600.0,155617.0
3102,2460,2837,2116.0,111609.0
3103,2276,2706,1640.0,22833.0
3104,958,1538,1747.0,115093.0
3105,1498,1687,2308.0,125157.0
3106,1803,2471,1571.0,73529.0
3107,1199,1559,559.0,56899.0
3108,801,1252,2081.0,130061.0
3109,2054,2289,1849.0,113849.0
3110,2103,2649,687.0,51316.0
3111,1741,2143,2049.0,130780.0
3112,1625,2307,1871.0,121889.0
3113,1053,1583,1500.0,47720.0
3114,787,1380,1568.0,115290.0
3115,1690,1872,1807.0,104681.0
3116,1120,1529,1762.0,79755.0
3117,1505,1888,1774.0,114415.0
3118,535,1199,2173.0,82506.0
3119,1243,1700,1194.0,109521.0
3120,2264,2483,2537.0,103603.0
3121,852,1455,1808.0,143320.0
3122,2199,2787,771.0,81370.0
3123,2422,2935,1264.0,130811.0
3124,572,1202,2179.0,18819.0
3125,1147,1440,2290.0,36203.0
3126,1876,2049,1240.0,90231.0
3127,2414,2988,1312.0,42616.0
3128,1593,1917,973.0,49993.0
3129,924,1398,2263.0,132597.0
3130,1498,1995,1418.0,19207.0
3131,1207,1374,2136.0,149851.0
3132,2304,2497,2075.0,149812.0
3133,1060,1364,1862.0,79235.0
3134,1327,1853,1968.0,30279.0
3135,2165,2716,675.0,115334.0
3136,1455,1829,1097.0,80825.0
3137,1016,1382,1968.0,125273.0
3138,927,1644,2147.0,84051.0
3139,2062,2242,862.0,128174.0
3140,659,867,2066.0,109507.0
3141,648,1150,849.0,94631.0
3142,1275,1869,560.0,20617.0
3143,1753,2137,773.0,54557.0
3144,2235,2491,2395.0,142503.0
3145,2085,2425,1030.0,43763.0
3146,566,1245,421.0,145283.0
3147,1513,2245,2315.0,39777.0
3148,2335,3050,1320.0,83604.0
3149,880,1274,817.0,93006.0
3150,557,782,830.0,146455.0
3151,1782,2478,1342.0,103682.0
3152,841,1257,1313.0,99307.0
3153,2361,2827,2200.0,144780.0
3154,1653,1923,1588.0,87642.0
3155,1226,1400,1888.0,51868.0
3156,1695,2276,2006.0,86921.0
3157,1269,1578,1160.0,93797.0
3158,1113,1858,325.0,154860.0
3159,1732,1995,1597.0,70996.0
3160,2326,2977,833.0,85043.0
3161,853,1168,1061.0,85507.0
3162,1994,2318,1800.0,151728.0
3163,2321,2471,2498.0,62344.0
3164,615,850,1231.0,35587.0
3165,1787,2510,1112.0,105765.0
3166,1161,1630,535.0,22165.0
3167,2335,2885,2012.0,51625.0
3168,1965,2496,1515.0,73930.0
3169,2071,2538,1846.0,105867.0
3170,952,1351,1511.0,62472.0
3171,2368,3042,2457.0,136150.0
3172,2000,2704,677.0,106906.0
3173,786,1191,2018.0,129217.0
3174,1826,2282,1110.0,53425.0
3175,1516,1809,1091.0,118225.0
3176,810,1350,2298.0,145444.0
3177,707,1025,1833.0,69810.0
3178,1117,1564,1485.0,151297.0
3179,945,1327,1332.0,123671.0
3180,1169,1589,2103.0,50277.0
3181,1132,1341,2286.0,75801.0
3182,554,999,422.0,79793.0
3183,1411,2027,2054.0,52814.0
3184,1535,1919,2375.0,119433.0
3185,1156,1539,361.0,26729.0
3186,1923,2440,1586.0,60944.0
3187,2431,2812,1810.0,75442.0
3188,2171,2811,705.0,127785.0
3189,1479,2131,1262.0,75213.0
3190,1014,1755,512.0,140766.0
3191,2179,2709,1961.0,37253.0
3192,2065,2642,1701.0,69529.0
3193,736,1249,821.0,126980.0
3194,1802,2153,2316.0,147891.0
3195,847,1142,1961.0,52930.0
3196,1126,1732,1771.0,139167.0
3197,1627,1911,1303.0,124492.0
3198,1129,1542,671.0,103073.0
3199,2040,2253,2589.0,150856.0
3200,2395,3035,965.0,83372.0
3201,1771,1961,1701.0,74006.0
3202,863,1308,1440.0,52350.0
3203,820,972,427.0,154451.0
3204,2156,2415,1270.0,30377.0
3205,785,1155,470.0,154117.0
3206,648,1167,1417.0,115256.0
3207,1607,2124,1720.0,43703.0
3208,2489,3074,1517.0,119244.0
3209,905,1058,654.0,85504.0
3210,1477,1870,1595.0,131977.0
3211,955,1270,2262.0,80165.0
3212,2266,2441,1443.0,108913.0
3213,1299,1843,2168.0,86004.0
3214,1684,2307,1406.0,111433.0
3215,1512,1678,1917.0,113605.0
3216,1283,1524,1728.0,100695.0
3217,959,1591,1799.0,94175.0
3218,2073,2765,898.0,32225.0
3219,2023,2377,1421.0,72795.0
3220,1237,1888,1808.0,106863.0
3221,1008,1557,353.0,97690.0
3222,2177,2533,2158.0,77274.0
3223,2327,2622,965.0,103266.0
3224,980,1230,1156.0,96118.0
3225,2186,2576,1901.0,120988.0
3226,613,925,1010.0,77838.0
3227,1248,1570,1959.0,135136.0
3228,2101,2752,2204.0,95402.0
3229,860,1556,1058.0,85138.0
3230,840,1273,1809.0,132765.0
3231,1269,1777,1063.0,58374.0
3232,1260,1790,1647.0,78282.0
3233,1468,2150,2205.0,104202.0
3234,948,1260,1166.0,58754.0
3235,2366,2822,756.0,131747.0
3236,1334,1822,1550.0,148398.0
3237,1703,1907,2575.0,39783.0
3238,2225,2707,2360.0,94963.0
3239,1930,2206,2144.0,102290.0
3240,2189,2581,1289.0,119419.0
3241,1719,2468,1042.0,76227.0
3242,1989,2547,1636.0,63578.0
3243,810,1462,2178.0,47670.0
3244,761,1213,2019.0,68943.0
3245,1942,2555,2563.0,94465.0
3246,905,1289,1930.0,130284.0
3247,2462,2649,872.0,95258.0
3248,642,930,1248.0,35158.0
3249,841,1185,1627.0,74111.0
3250,1839,2515,1119.0,152838.0
3251,1624,1774,2552.0,125542.0
3252,743,1453,2110.0,16937.0
3253,989,1234,1295.0,62056.0
3254,511,1073,328.0,155790.0
3255,1762,2449,1354.0,61412.0
3256,1060,1638,2245.0,114461.0
3257,541,925,698.0,95022.0
3258,1177,1675,2160.0,86701.0
3259,1093,1723,1946.0,24157.0
3260,1952,2497,1020.0,72870.0
3261,2326,2826,1483.0,69725.0
3262,1681,2246,2325.0,94398.0
3263,1739,1939,999.0,143136.0
3264,2193,2423,815.0,129912.0
3265,1985,2170,1124.0,134900.0
3266,633,849,1748.0,33701.0
3267,1590,2220,672.0,78954.0
3268,2371,2988,2128.0,151452.0
3269,1530,1821,1335.0,144269.0
3270,1447,1952,476.0,28945.0
3271,2049,2669,1204.0,66122.0
3272,572,1312,2151.0,57422.0
3273,898,1486,521.0,18750.0
3274,1928,2608,2449.0,109260.0
3275,2198,2474,1838.0,81900.0
3276,1077,1431,1587.0,95723.0
3277,1358,1536,1612.0,56031.0
3278,629,1223,1242.0,93355.0
3279,1430,2043,1789.0,23270.0
3280,1989,2418,713.0,158452.0
3281,1729,2029,735.0,60636.0
3282,2311,2700,2536.0,86367.0
3283,2291,2706,812.0,146311.0
3284,765,1019,2242.0,124174.0
3285,2060,2642,2069.0,37614.0
3286,2485,3131,794.0,82565.0
3287,1292,1881,1526.0,82150.0
3288,752,1059,1666.0,134419.0
3289,1321,1642,608.0,24691.0
3290,1812,2455,897.0,147308.0
3291,663,1123,1930.0,73121.0
3292,594,1146,493.0,113445.0
3293,2305,2917,969.0,69136.0
3294,1332,1848,1574.0,99033.0
3295,1633,2332,1398.0,132757.0
3296,835,1239,1339.0,75917.0
3297,1321,1678,480.0,109571.0
3298,737,1336,505.0,137310.0
3299,880,1124,2246.0,144340.0
3300,1959,2586,782.0,160294.0
3301,1398,1737,1625.0,101803.0
3302,982,1615,1226.0,70857.0
3303,2460,3145,1279.0,64538.0
3304,1401,1973,2021.0,24832.0
3305,1548,1830,666.0,89186.0
3306,2176,2380,1909.0,74146.0
3307,1640,2299,2150.0,74805.0
3308,981,1671,1990.0,130097.0
3309,1915,2474,2560.0,23462.0
3310,1416,1776,521.0,153171.0
3311,1493,1935,1364.0,55701.0
3312,1463,1727,1934.0,60537.0
3313,1036,1444,989.0,49861.0
3314,1602,1873,1757.0,42652.0
3315,2103,2551,1671.0,92238.0
3316,1696,2226,1111.0,95232.0
3317,2479,3189,2002.0,30664.0
3318,1535,2185,898.0,134706.0
3319,2323,2769,694.0,140740.0
3320,627,1138,1230.0,132999.0
3321,2131,2869,2211.0,128973.0
3322,591,1203,1349.0,100039.0
3323,2176,2763,2040.0,161524.0
3324,1042,1318,873.0,111640.0
3325,1345,1691,1393.0,122614.0
3326,2055,2425,751.0,118115.0
3327,2181,2421,785.0,24645.0
3328,1488,2048,549.0,141812.0
3329,2351,2508,2386.0,38395.0
3330,946,1639,816.0,28778.0
3331,889,1506,1649.0,24610.0
3332,1171,1640,1885.0,139482.0
3333,2384,2927,1100.0,80066.0
3334,542,960,1126.0,125797.0
3335,753,1093,1971.0,109256.0
3336,1653,1863,2571.0,148115.0
3337,1583,2170,865.0,61771.0
3338,1162,1575,378.0,103226.0
3339,966,1210,1419.0,51123.0
